203,38,0.017
203,39,0.015
203,40,0.020
203,41,0.023
203,42,0.016
203,43,0.016
203,44,0.017
203,45,0.014
203,46,0.009
203,47,0.014
203,48,0.022
203,49,0.019
203,50,0.021
203,51,0.023
203,52,0.023
203,53,0.023
203,54,0.026
203,55,0.021
203,56,0.025
203,57,0.022
203,58,0.020
203,59,0.020
203,60,0.018
203,61,0.019
203,62,0.018
203,63,0.020
204,16,0.013
204,17,0.014
204,20,0.015
204,21,0.015
204,24,0.014
204,25,0.012
204,28,0.015
204,29,0.012
204,32,0.023
204,33,0.025
204,34,0.022
204,35,0.019
204,36,0.022
204,37,0.022
204,38,0.018
204,39,0.019
204,40,0.020
204,41,0.020
204,42,0.018
204,43,0.022
204,44,0.021
204,45,0.019
204,46,0.019
204,47,0.018
204,48,0.023
204,49,0.020
204,50,0.024
204,51,0.025
204,52,0.021
204,53,0.022
204,54,0.022
204,55,0.021
204,56,0.023
204,57,0.025
204,58,0.023
204,59,0.024
204,60,0.019
204,61,0.021
204,62,0.028
204,63,0.020
205,16,0.016
205,17,0.013
205,20,0.016
205,21,0.019
205,24,0.013
205,25,0.014
205,28,0.015
205,29,0.015
205,32,0.025
205,33,0.021
205,34,0.020
205,35,0.022
205,36,0.021
205,37,0.020
205,38,0.016
205,39,0.018
205,40,0.019
205,41,0.021
205,42,0.019
205,43,0.018
205,44,0.019
205,45,0.021
205,46,0.020
205,47,0.019
205,48,0.025
205,49,0.024
205,50,0.023
205,51,0.030
205,52,0.023
205,53,0.022
205,54,0.027
205,55,0.027
205,56,0.023
205,57,0.024
205,58,0.022
205,59,0.021
205,60,0.023
205,61,0.025
205,62,0.023
205,63,0.022
206,16,0.015
206,17,0.017
206,20,0.014
206,21,0.013
206,24,0.017
206,25,0.014
206,28,0.013
206,29,0.013
206,32,0.024
206,33,0.021
206,34,0.023
206,35,0.023
206,36,0.020
206,37,0.022
206,38,0.020
206,39,0.018
206,40,0.025
206,41,0.023
206,42,0.019
206,43,0.019
206,44,0.022
206,45,0.019
206,46,0.019
206,47,0.017
206,48,0.026
206,49,0.028
206,50,0.026
206,51,0.025
206,52,0.027
206,53,0.028
206,54,0.026
206,55,0.027
206,56,0.022
206,57,0.024
206,58,0.027
206,59,0.023
206,60,0.026
206,61,0.030
206,62,0.024
206,63,0.024
207,16,0.017
207,17,0.022
207,20,0.019
207,21,0.022
207,24,0.022
207,25,0.017
207,28,0.017
207,29,0.018
207,32,0.027
207,33,0.031
207,34,0.025
207,35,0.028
207,36,0.029
207,37,0.029
207,38,0.025
207,39,0.027
207,40,0.027
207,41,0.025
207,42,0.026
207,43,0.028
207,44,0.027
207,45,0.028
207,46,0.025
207,47,0.027
207,48,0.035
207,49,0.032
207,50,0.030
207,51,0.034
207,52,0.029
207,53,0.028
207,54,0.033
207,55,0.029
207,56,0.029
207,57,0.030
207,58,0.029
207,59,0.031
207,60,0.025
207,61,0.030
207,62,0.026
207,63,0.031
208,16,0.025
208,17,0.030
208,20,0.028
208,21,0.026
208,24,0.023
208,25,0.021
208,28,0.024
208,29,0.022
208,32,0.034
208,33,0.037
208,34,0.036
208,35,0.035
208,36,0.034
208,37,0.031
208,38,0.030
208,39,0.032
208,40,0.031
208,41,0.027
208,42,0.026
208,43,0.031
208,44,0.028
208,45,0.031
208,46,0.024
208,47,0.029
208,48,0.038
208,49,0.043
208,50,0.037
208,51,0.043
208,52,0.037
208,53,0.034
208,54,0.032
208,55,0.036
208,56,0.037
208,57,0.034
208,58,0.030
208,59,0.029
208,60,0.039
208,61,0.031
208,62,0.038
208,63,0.038
209,16,0.034
209,17,0.030
209,20,0.030
209,21,0.031
209,24,0.032
209,25,0.032
209,28,0.033
209,29,0.030
209,32,0.051
209,33,0.046
209,34,0.043
209,35,0.049
209,36,0.043
209,37,0.036
209,38,0.039
209,39,0.038
209,40,0.042
209,41,0.037
209,42,0.041
209,43,0.037
209,44,0.046
209,45,0.040
209,46,0.033
209,47,0.040
209,48,0.047
209,49,0.054
209,50,0.046
209,51,0.047
209,52,0.045
209,53,0.048
209,54,0.040
209,55,0.043
209,56,0.048
209,57,0.036
209,58,0.042
209,59,0.044
209,60,0.038
209,61,0.046
209,62,0.037
209,63,0.036
210,16,0.042
210,17,0.044
210,20,0.039
210,21,0.040
210,24,0.036
210,25,0.037
210,28,0.037
210,29,0.043
210,32,0.062
210,33,0.061
210,34,0.062
210,35,0.060
210,36,0.055
210,37,0.049
210,38,0.053
210,39,0.056
210,40,0.051
210,41,0.048
210,42,0.045
210,43,0.045
210,44,0.050
210,45,0.051
210,46,0.046
210,47,0.049
210,48,0.068
210,49,0.071
210,50,0.064
210,51,0.068
210,52,0.065
210,53,0.061
210,54,0.065
210,55,0.063
210,56,0.057
210,57,0.057
210,58,0.054
210,59,0.057
210,60,0.057
210,61,0.049
210,62,0.051
210,63,0.053
211,16,0.070
211,17,0.069
211,20,0.062
211,21,0.054
211,24,0.048
211,25,0.047
211,28,0.051
211,29,0.044
211,32,0.099
211,33,0.088
211,34,0.085
211,35,0.083
211,36,0.089
211,37,0.087
211,38,0.075
211,39,0.083
211,40,0.073
211,41,0.070
211,42,0.065
211,43,0.072
211,44,0.070
211,45,0.070
211,46,0.066
211,47,0.061
211,48,0.102
211,49,0.099
211,50,0.094
211,51,0.101
211,52,0.095
211,53,0.088
211,54,0.088
211,55,0.103
211,56,0.083
211,57,0.082
211,58,0.073
211,59,0.079
211,60,0.082
211,61,0.079
211,62,0.068
211,63,0.077
212,16,0.099
212,17,0.089
212,20,0.088
212,21,0.089
212,24,0.086
212,25,0.082
212,28,0.071
212,29,0.064
212,32,0.151
212,33,0.141
212,34,0.130
212,35,0.136
212,36,0.122
212,37,0.138
212,38,0.119
212,39,0.119
212,40,0.117
212,41,0.106
212,42,0.098
212,43,0.113
212,44,0.102
212,45,0.097
212,46,0.089
212,47,0.095
212,48,0.185
212,49,0.174
212,50,0.154
212,51,0.189
212,52,0.160
212,53,0.147
212,54,0.139
212,55,0.145
212,56,0.140
212,57,0.131
212,58,0.120
212,59,0.134
212,60,0.109
212,61,0.118
212,62,0.102
212,63,0.116
213,16,0.127
213,17,0.151
213,20,0.147
213,21,0.121
213,24,0.014
213,25,0.000
213,28,0.067
213,29,0.102
213,32,0.280
213,33,0.281
213,34,0.237
213,35,0.200
213,36,0.246
213,37,0.227
213,38,0.162
213,39,0.227
213,40,0.209
213,41,0.203
213,42,0.089
213,43,0.105
213,44,0.186
213,45,0.171
213,46,0.150
213,47,0.064
213,48,0.312
213,49,0.290
213,50,0.274
213,51,0.303
213,52,0.275
213,53,0.273
213,54,0.268
213,55,0.287
213,56,0.270
213,57,0.240
213,58,0.235
213,59,0.251
213,60,0.210
213,61,0.198
213,62,0.195
213,63,0.200
214,16,0.161
214,17,0.136
214,20,0.062
214,21,0.004
214,24,0.005
214,25,0.029
214,28,0.115
214,29,0.138
214,32,0.300
214,33,0.255
214,34,0.231
214,35,0.264
214,36,0.249
214,37,0.209
214,38,0.139
214,39,0.179
214,40,0.288
214,41,0.328
214,42,0.286
214,43,0.272
214,44,0.251
214,45,0.285
214,46,0.242
214,47,0.271
214,48,0.349
214,49,0.397
214,50,0.358
214,51,0.347
214,52,0.321
214,53,0.278
214,54,0.268
214,55,0.298
214,56,0.282
214,57,0.261
214,58,0.325
214,59,0.223
214,60,0.237
214,61,0.274
214,62,0.314
214,63,0.272
215,16,0.187
215,17,0.165
215,20,0.061
215,21,0.135
215,24,0.049
215,25,0.000
215,28,0.000
215,29,0.101
215,32,0.261
215,33,0.291
215,34,0.257
215,35,0.245
215,36,0.301
215,37,0.348
215,38,0.280
215,39,0.291
215,40,0.321
215,41,0.319
215,42,0.192
215,43,0.331
215,44,0.339
215,45,0.356
215,46,0.389
215,47,0.295
215,48,0.232
215,49,0.255
215,50,0.264
215,51,0.252
215,52,0.249
215,53,0.275
215,54,0.285
215,55,0.278
215,56,0.289
215,57,0.317
215,58,0.323
215,59,0.289
215,60,0.298
215,61,0.363
215,62,0.352
215,63,0.381
216,16,0.092
216,17,0.089
216,20,0.096
216,21,0.074
216,24,0.088
216,25,0.097
216,28,0.100
216,29,0.161
216,32,0.133
216,33,0.134
216,34,0.133
216,35,0.116
216,36,0.136
216,37,0.158
216,38,0.133
216,39,0.134
216,40,0.173
216,41,0.186
216,42,0.192
216,43,0.148
216,44,0.218
216,45,0.265
216,46,0.232
216,47,0.206
216,48,0.121
216,49,0.133
216,50,0.131
216,51,0.129
216,52,0.141
216,53,0.154
216,54,0.156
216,55,0.144
216,56,0.176
216,57,0.179
216,58,0.173
216,59,0.186
216,60,0.193
216,61,0.208
216,62,0.206
216,63,0.187
217,16,0.062
217,17,0.072
217,20,0.063
217,21,0.075
217,24,0.066
217,25,0.067
217,28,0.079
217,29,0.080
217,32,0.090
217,33,0.103
217,34,0.092
217,35,0.084
217,36,0.089
217,37,0.101
217,38,0.100
217,39,0.096
217,40,0.104
217,41,0.123
217,42,0.097
217,43,0.095
217,44,0.118
217,45,0.113
217,46,0.118
217,47,0.119
217,48,0.083
217,49,0.089
217,50,0.099
217,51,0.089
217,52,0.093
217,53,0.095
217,54,0.107
217,55,0.102
217,56,0.101
217,57,0.096
217,58,0.105
217,59,0.104
217,60,0.105
217,61,0.110
217,62,0.105
217,63,0.103
218,16,0.015
218,17,0.044
218,20,0.051
218,21,0.058
218,24,0.060
218,25,0.067
218,28,0.067
218,29,0.062
218,32,0.069
218,33,0.063
218,34,0.070
218,35,0.021
218,36,0.080
218,37,0.080
218,38,0.055
218,39,0.077
218,40,0.076
218,41,0.078
218,42,0.079
218,43,0.076
218,44,0.076
218,45,0.084
218,46,0.079
218,47,0.077
218,48,0.065
218,49,0.069
218,50,0.069
218,51,0.071
218,52,0.073
218,53,0.079
218,54,0.078
218,55,0.073
218,56,0.072
218,57,0.076
218,58,0.079
218,59,0.073
218,60,0.079
218,61,0.084
218,62,0.079
218,63,0.077
219,16,0.039
219,17,0.036
219,20,0.013
219,21,0.023
219,24,0.040
219,25,0.023
219,28,0.000
219,29,0.009
219,32,0.058
219,33,0.060
219,34,0.031
219,35,0.048
219,36,0.061
219,37,0.067
219,38,0.061
219,39,0.041
219,40,0.068
219,41,0.067
219,42,0.059
219,43,0.064
219,44,0.075
219,45,0.066
219,46,0.048
219,47,0.055
219,48,0.054
219,49,0.052
219,50,0.056
219,51,0.059
219,52,0.052
219,53,0.056
219,54,0.061
219,55,0.062
219,56,0.054
219,57,0.064
219,58,0.065
219,59,0.063
219,60,0.067
219,61,0.069
219,62,0.069
219,63,0.072
220,16,0.000
220,17,0.000
220,20,0.000
220,21,0.000
220,24,0.000
220,25,0.000
220,28,0.001
220,29,0.021
220,32,0.042
220,33,0.055
220,34,0.039
220,35,0.014
220,36,0.052
220,37,0.048
220,38,0.045
220,39,0.044
220,40,0.053
220,41,0.059
220,42,0.025
220,43,0.022
220,44,0.060
220,45,0.059
220,46,0.044
220,47,0.031
220,48,0.049
220,49,0.048
220,50,0.052
220,51,0.052
220,52,0.044
220,53,0.048
220,54,0.055
220,55,0.043
220,56,0.047
220,57,0.043
220,58,0.050
220,59,0.053
220,60,0.052
220,61,0.051
220,62,0.048
220,63,0.054
221,16,0.000
221,17,0.000
221,20,0.000
221,21,0.000
221,24,0.000
221,25,0.000
221,28,0.000
221,29,0.000
221,32,0.044
221,33,0.046
221,34,0.035
221,35,0.028
221,36,0.046
221,37,0.043
221,38,0.033
221,39,0.035
221,40,0.047
221,41,0.054
221,42,0.029
221,43,0.012
221,44,0.051
221,45,0.052
221,46,0.024
221,47,0.042
221,48,0.046
221,49,0.045
221,50,0.045
221,51,0.043
221,52,0.050
221,53,0.051
221,54,0.045
221,55,0.048
221,56,0.048
221,57,0.049
221,58,0.048
221,59,0.047
221,60,0.051
221,61,0.044
221,62,0.043
221,63,0.054
222,16,0.000
222,17,0.000
222,20,0.019
222,21,0.028
222,24,0.033
222,25,0.032
222,28,0.008
222,29,0.000
222,32,0.039
222,33,0.043
222,34,0.018
222,35,0.005
222,36,0.040
222,37,0.044
222,38,0.036
222,39,0.032
222,40,0.045
222,41,0.046
222,42,0.041
222,43,0.036
222,44,0.044
222,45,0.050
222,46,0.050
222,47,0.037
222,48,0.044
222,49,0.044
222,50,0.044
222,51,0.044
222,52,0.048
222,53,0.042
222,54,0.040
222,55,0.054
222,56,0.042
222,57,0.045
222,58,0.049
222,59,0.053
222,60,0.047
222,61,0.044
222,62,0.045
222,63,0.040
223,16,0.000
223,17,0.000
223,20,0.000
223,21,0.000
223,24,0.000
223,25,0.000
223,28,0.000
223,29,0.000
223,32,0.044
223,33,0.046
223,34,0.038
223,35,0.042
223,36,0.042
223,37,0.047
223,38,0.018
223,39,0.021
223,40,0.054
223,41,0.045
223,42,0.041
223,43,0.046
223,44,0.044
223,45,0.043
223,46,0.013
223,47,0.035
223,48,0.048
223,49,0.044
223,50,0.045
223,51,0.044
223,52,0.040
223,53,0.042
223,54,0.046
223,55,0.052
223,56,0.047
223,57,0.044
223,58,0.050
223,59,0.044
223,60,0.043
223,61,0.044
223,62,0.051
223,63,0.043
224,16,0.028
224,17,0.030
224,20,0.033
224,21,0.040
224,24,0.034
224,25,0.034
224,28,0.026
224,29,0.002
224,32,0.046
224,33,0.048
224,34,0.045
224,35,0.045
224,36,0.046
224,37,0.046
224,38,0.044
224,39,0.042
224,40,0.050
224,41,0.047
224,42,0.041
224,43,0.044
224,44,0.046
224,45,0.047
224,46,0.031
224,47,0.046
224,48,0.048
224,49,0.046
224,50,0.049
224,51,0.048
224,52,0.044
224,53,0.053
224,54,0.047
224,55,0.045
224,56,0.049
224,57,0.044
224,58,0.041
224,59,0.044
224,60,0.047
224,61,0.049
224,62,0.047
224,63,0.044
225,16,0.048
225,17,0.034
225,20,0.033
225,21,0.024
225,24,0.040
225,25,0.046
225,28,0.042
225,29,0.036
225,32,0.061
225,33,0.055
225,34,0.051
225,35,0.056
225,36,0.056
225,37,0.055
225,38,0.051
225,39,0.052
225,40,0.053
225,41,0.058
225,42,0.051
225,43,0.051
225,44,0.050
225,45,0.052
225,46,0.045
225,47,0.043
225,48,0.051
225,49,0.052
225,50,0.060
225,51,0.056
225,52,0.055
225,53,0.045
225,54,0.060
225,55,0.055
225,56,0.047
225,57,0.052
225,58,0.053
225,59,0.054
225,60,0.045
225,61,0.056
225,62,0.049
225,63,0.053
226,16,0.041
226,17,0.031
226,20,0.044
226,21,0.045
226,24,0.040
226,25,0.044
226,28,0.047
226,29,0.054
226,32,0.059
226,33,0.056
226,34,0.048
226,35,0.046
226,36,0.059
226,37,0.056
226,38,0.053
226,39,0.056
226,40,0.060
226,41,0.057
226,42,0.054
226,43,0.048
226,44,0.055
226,45,0.058
226,46,0.052
226,47,0.060
226,48,0.060
226,49,0.061
226,50,0.065
226,51,0.060
226,52,0.054
226,53,0.060
226,54,0.056
226,55,0.055
226,56,0.058
226,57,0.054
226,58,0.055
226,59,0.060
226,60,0.054
226,61,0.052
226,62,0.054
226,63,0.052
227,16,0.050
227,17,0.051
227,20,0.051
227,21,0.038
227,24,0.047
227,25,0.048
227,28,0.037
227,29,0.040
227,32,0.068
227,33,0.066
227,34,0.064
227,35,0.065
227,36,0.068
227,37,0.071
227,38,0.068
227,39,0.068
227,40,0.061
227,41,0.063
227,42,0.063
227,43,0.070
227,44,0.059
227,45,0.059
227,46,0.056
227,47,0.065
227,48,0.063
227,49,0.068
227,50,0.070
227,51,0.063
227,52,0.066
227,53,0.068
227,54,0.065
227,55,0.068
227,56,0.063
227,57,0.067
227,58,0.070
227,59,0.070
227,60,0.062
227,61,0.063
227,62,0.070
227,63,0.061
228,16,0.056
228,17,0.059
228,20,0.040
228,21,0.048
228,24,0.044
228,25,0.054
228,28,0.046
228,29,0.055
228,32,0.063
228,33,0.062
228,34,0.078
228,35,0.068
228,36,0.057
228,37,0.073
228,38,0.067
228,39,0.077
228,40,0.066
228,41,0.066
228,42,0.070
228,43,0.067
228,44,0.075
228,45,0.074
228,46,0.071
228,47,0.069
228,48,0.074
228,49,0.068
228,50,0.063
228,51,0.066
228,52,0.069
228,53,0.067
228,54,0.066
228,55,0.064
228,56,0.075
228,57,0.073
228,58,0.071
228,59,0.076
228,60,0.069
228,61,0.069
228,62,0.074
228,63,0.071
229,16,0.025
229,17,0.000
229,20,0.004
229,21,0.001
229,24,0.000
229,25,0.000
229,28,0.000
229,29,0.052
229,32,0.122
229,33,0.125
229,34,0.118
229,35,0.119
229,36,0.123
229,37,0.124
229,38,0.122
229,39,0.117
229,40,0.113
229,41,0.097
229,42,0.070
229,43,0.075
229,44,0.093
229,45,0.090
229,46,0.057
229,47,0.065
229,48,0.131
229,49,0.117
229,50,0.120
229,51,0.138
229,52,0.110
229,53,0.112
229,54,0.109
229,55,0.110
229,56,0.102
229,57,0.102
229,58,0.093
229,59,0.113
229,60,0.091
229,61,0.074
229,62,0.076
229,63,0.078
230,16,0.145
230,17,0.141
230,20,0.099
230,21,0.085
230,24,0.143
230,25,0.100
230,28,0.024
230,29,0.054
230,32,0.165
230,33,0.152
230,34,0.169
230,35,0.156
230,36,0.139
230,37,0.137
230,38,0.154
230,39,0.151
230,40,0.139
230,41,0.153
230,42,0.150
230,43,0.148
230,44,0.146
230,45,0.145
230,46,0.131
230,47,0.153
230,48,0.099
230,49,0.099
230,50,0.107
230,51,0.121
230,52,0.061
230,53,0.098
230,54,0.115
230,55,0.099
230,56,0.113
230,57,0.121
230,58,0.141
230,59,0.142
230,60,0.129
230,61,0.128
230,62,0.137
230,63,0.129
231,16,0.005
231,17,0.333
231,20,0.210
231,21,0.181
231,24,0.180
231,25,0.243
231,28,0.216
231,29,0.165
231,32,0.493
231,33,0.434
231,34,0.437
231,35,0.504
231,36,0.380
231,37,0.322
231,38,0.239
231,39,0.302
231,40,0.292
231,41,0.275
231,42,0.239
231,43,0.256
231,44,0.211
231,45,0.163
231,46,0.172
231,47,0.220
231,48,0.546
231,49,0.453
231,50,0.542
231,51,0.543
231,52,0.410
231,53,0.328
231,54,0.345
231,55,0.452
231,56,0.260
231,57,0.181
231,58,0.223
231,59,0.266
231,60,0.136
231,61,0.145
231,62,0.160
231,63,0.169
232,16,0.305
232,17,0.163
232,20,0.002
232,21,0.000
232,24,0.000
232,25,0.000
232,28,0.000
232,29,0.000
232,32,0.342
232,33,0.328
232,34,0.220
232,35,0.282
232,36,0.000
232,37,0.000
232,38,0.180
232,39,0.197
232,40,0.000
232,41,0.368
232,42,0.266
232,43,0.177
232,44,0.000
232,45,0.433
232,46,0.186
232,47,0.318
232,48,0.000
232,49,0.000
232,50,0.000
232,51,0.000
232,52,0.000
232,53,0.000
232,54,0.000
232,55,0.000
232,56,0.000
232,57,0.000
232,58,0.000
232,59,0.000
232,60,0.000
232,61,0.000
232,62,0.000
232,63,0.000
233,16,0.000
233,17,0.000
233,20,0.000
233,21,0.000
233,24,0.000
233,25,0.000
233,28,0.000
233,29,0.000
233,32,0.000
233,33,0.000
233,34,0.000
233,35,0.000
233,36,0.973
233,37,1.352
233,38,0.742
233,39,1.099
233,40,0.658
233,41,0.252
233,42,0.201
233,43,0.383
233,44,0.172
233,45,0.263
233,46,0.228
233,47,0.205
233,48,1.523
233,49,1.150
233,50,1.594
233,51,1.499
233,52,0.763
233,53,1.040
233,54,1.536
233,55,1.132
233,56,0.388
233,57,0.271
233,58,0.292
233,59,0.659
233,60,0.000
233,61,0.000
233,62,0.000
233,63,0.215
234,16,0.000
234,17,0.000
234,20,0.057
234,21,0.105
234,24,0.000
234,25,0.000
234,28,0.000
234,29,0.000
234,32,0.000
234,33,0.000
234,34,0.386
234,35,0.299
234,36,0.643
234,37,0.701
234,38,0.688
234,39,0.189
234,40,0.950
234,41,0.000
234,42,0.913
234,43,0.861
234,44,1.205
234,45,1.076
234,46,0.589
234,47,0.776
234,48,0.540
234,49,0.627
234,50,0.586
234,51,0.529
234,52,0.751
234,53,0.907
234,54,0.810
234,55,0.685
234,56,1.076
234,57,1.682
234,58,1.389
234,59,1.074
234,60,1.629
234,61,1.110
234,62,1.277
234,63,1.508
235,16,0.155
235,17,0.177
235,20,0.201
235,21,0.164
235,24,0.000
235,25,0.000
235,28,0.000
235,29,0.000
235,32,0.213
235,33,0.225
235,34,0.220
235,35,0.208
235,36,0.252
235,37,0.266
235,38,0.259
235,39,0.240
235,40,0.318
235,41,0.343
235,42,0.253
235,43,0.252
235,44,0.409
235,45,0.464
235,46,0.148
235,47,0.208
235,48,0.224
235,49,0.206
235,50,0.246
235,51,0.238
235,52,0.255
235,53,0.273
235,54,0.280
235,55,0.256
235,56,0.337
235,57,0.397
235,58,0.397
235,59,0.335
235,60,0.494
235,61,0.535
235,62,0.469
235,63,0.460
236,16,0.082
236,17,0.092
236,20,0.105
236,21,0.106
236,24,0.105
236,25,0.119
236,28,0.134
236,29,0.164
236,32,0.118
236,33,0.124
236,34,0.110
236,35,0.109
236,36,0.135
236,37,0.132
236,38,0.133
236,39,0.121
236,40,0.150
236,41,0.161
236,42,0.136
236,43,0.132
236,44,0.170
236,45,0.181
236,46,0.176
236,47,0.157
236,48,0.125
236,49,0.137
236,50,0.137
236,51,0.130
236,52,0.145
236,53,0.170
236,54,0.153
236,55,0.148
236,56,0.167
236,57,0.177
236,58,0.168
236,59,0.169
236,60,0.199
236,61,0.207
236,62,0.194
236,63,0.183
237,16,0.042
237,17,0.040
237,20,0.051
237,21,0.048
237,24,0.054
237,25,0.054
237,28,0.067
237,29,0.077
237,32,0.085
237,33,0.081
237,34,0.069
237,35,0.070
237,36,0.087
237,37,0.087
237,38,0.069
237,39,0.064
237,40,0.082
237,41,0.079
237,42,0.070
237,43,0.072
237,44,0.090
237,45,0.104
237,46,0.151
237,47,0.096
237,48,0.090
237,49,0.087
237,50,0.084
237,51,0.077
237,52,0.092
237,53,0.093
237,54,0.099
237,55,0.088
237,56,0.102
237,57,0.107
237,58,0.090
237,59,0.088
237,60,0.092
237,61,0.106
237,62,0.121
237,63,0.093
238,16,0.041
238,17,0.039
238,20,0.043
238,21,0.045
238,24,0.049
238,25,0.048
238,28,0.041
238,29,0.048
238,32,0.053
238,33,0.056
238,34,0.053
238,35,0.051
238,36,0.059
238,37,0.063
238,38,0.063
238,39,0.056
238,40,0.063
238,41,0.070
238,42,0.068
238,43,0.061
238,44,0.068
238,45,0.070
238,46,0.059
238,47,0.055
238,48,0.067
238,49,0.065
238,50,0.062
238,51,0.061
238,52,0.074
238,53,0.068
238,54,0.067
238,55,0.062
238,56,0.084
238,57,0.076
238,58,0.079
238,59,0.071
238,60,0.077
238,61,0.076
238,62,0.079
238,63,0.069
239,16,0.029
239,17,0.026
239,20,0.031
239,21,0.030
239,24,0.034
239,25,0.033
239,28,0.038
239,29,0.036
239,32,0.034
239,33,0.041
239,34,0.040
239,35,0.031
239,36,0.042
239,37,0.045
239,38,0.040
239,39,0.041
239,40,0.051
239,41,0.047
239,42,0.046
239,43,0.046
239,44,0.047
239,45,0.055
239,46,0.052
239,47,0.045
239,48,0.043
239,49,0.043
239,50,0.044
239,51,0.045
239,52,0.053
239,53,0.048
239,54,0.043
239,55,0.048
239,56,0.048
239,57,0.047
239,58,0.049
239,59,0.041
239,60,0.056
239,61,0.068
239,62,0.057
239,63,0.058
240,16,0.026
240,17,0.026
240,20,0.027
240,21,0.023
240,24,0.023
240,25,0.022
240,28,0.024
240,29,0.029
240,32,0.035
240,33,0.033
240,34,0.034
240,35,0.029
240,36,0.039
240,37,0.039
240,38,0.036
240,39,0.036
240,40,0.035
240,41,0.036
240,42,0.033
240,43,0.038
240,44,0.033
240,45,0.036
240,46,0.030
240,47,0.032
240,48,0.034
240,49,0.040
240,50,0.034
240,51,0.037
240,52,0.040
240,53,0.039
240,54,0.036
240,55,0.038
240,56,0.041
240,57,0.036
240,58,0.038
240,59,0.040
240,60,0.040
240,61,0.045
240,62,0.047
240,63,0.039
241,16,0.014
241,17,0.019
241,20,0.020
241,21,0.020
241,24,0.025
241,25,0.025
241,28,0.026
241,29,0.024
241,32,0.031
241,33,0.027
241,34,0.023
241,35,0.023
241,36,0.026
241,37,0.031
241,38,0.030
241,39,0.025
241,40,0.031
241,41,0.034
241,42,0.027
241,43,0.029
241,44,0.035
241,45,0.029
241,46,0.033
241,47,0.033
241,48,0.024
241,49,0.034
241,50,0.035
241,51,0.030
241,52,0.026
241,53,0.035
241,54,0.042
241,55,0.034
241,56,0.033
241,57,0.036
241,58,0.043
241,59,0.039
241,60,0.044
241,61,0.038
241,62,0.040
241,63,0.036
242,16,0.018
242,17,0.014
242,20,0.016
242,21,0.016
242,24,0.017
242,25,0.012
242,28,0.014
242,29,0.013
242,32,0.025
242,33,0.027
242,34,0.020
242,35,0.022
242,36,0.028
242,37,0.030
242,38,0.028
242,39,0.024
242,40,0.026
242,41,0.028
242,42,0.022
242,43,0.025
242,44,0.025
242,45,0.028
242,46,0.027
242,47,0.026
242,48,0.030
242,49,0.029
242,50,0.031
242,51,0.031
242,52,0.034
242,53,0.029
